Order,Family,Genus,species,tree.name,female2n,male2n,B.chromosomes,sex.chromosome.system,notes..comments,hapauto,codedSCS,Source,Study,sim.state
Rodentia,Muridae,Gerbillurus,guineae,Gerbillurus_guineae,50,50,,XY,,24,unfused,Animal Karyotype Book 2020,Volobouev et al. 2007,23
Primates,Hylobatidae,Hylobates,syndactylus,Hylobates_syndactylus,50,50,,XY,,24,unfused,Animal Karyotype Book,Ponsa et al. (Unpublished),23
Artiodactyla,Bovidae,Kobus,kob,Kobus_kob,50,50,,XY,,24,unfused,Blackmon,,23
Artiodactyla,Bovidae,Kobus,kob thomasi,Kobus_kob thomasi,50,50,,XY,,24,unfused,Animal Karyotype Book,Kingswood et al. 2000,23
Rodentia,Cricetidae,Lemmus,sibiricus,Lemmus_sibiricus,50,50,,XY,,24,unfused,Animal Karyotype Book,Modi 1987,23
Carnivora,Mephitidae,Mephitis,macroura,Mephitis_macroura,50,50,,XY,,24,unfused,Animal Karyotype Book 2020,Perelman et al. 2008,23
Carnivora,Mephitidae,Mephitis,mephitis,Mephitis_mephitis,50,50,,XY,,24,unfused,Blackmon,Perelman et al. 2008,23
Rodentia,Muridae,Meriones,meridianus,Meriones_meridianus,50,50,,XY,,24,unfused,Animal Karyotype Book 2020,Romanenko (Unpublished),23
Rodentia,Cricetidae,Microtus,agrestis,Microtus_agrestis,50,50,,XY,,24,unfused,Blackmon,Modi 1987,23
Rodentia,Cricetidae,Microtus,hyperboreus,Microtus_hyperboreus,50,50,,XY,,24,unfused,Blackmon,Sablina et al. (Unpublished),23
Rodentia,Cricetidae,Microtus,mongolicus,Microtus_mongolicus,50,50,,XY,,24,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),23
Rodentia,Cricetidae,Microtus,sachalinensis,Microtus_sachalinensis,50,50,,XY,,24,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),23
Rodentia,Cricetidae,Microtus,townsendii,Microtus_townsendii,50,50,,XY,,24,unfused,Blackmon,Modi 1987,23
Primates,Lorisidae,Nycticebus,coucang,Nycticebus_coucang,50,50,,XY,,24,unfused,Animal Karyotype Book,Stanyon et al. 1987a,23
Primates,Lorisidae,Nycticebus,pygmaeus,Nycticebus_pygmaeus,50,50,,XY,,24,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),23
Artiodactyla,Bovidae,Pseudoryx,nghetinhensis,Pseudoryx_nghetinhensis,50,50,,XY,,24,unfused,Animal Karyotype Book 2020,Kulemzina et al. 2014,23
Rodentia,Cricetidae,Reithrodontomys,fulvescens,Reithrodontomys_fulvescens,50,50,,XY,,24,unfused,Blackmon,,23
Primates,Hylobatidae,Symphalangus,brachytanites,Symphalangus_brachytanites,50,50,,XY,,24,unfused,Blackmon,,23
Primates,Hylobatidae,Symphalangus,syndactylus,Symphalangus_syndactylus,50,50,,XY,,24,unfused,Animal Karyotype Book 2020,Muller et al. 2003,23
Rodentia,Cricetidae,Synaptomys,cooperi,Synaptomys_cooperi,50,50,,XY,,24,unfused,Animal Karyotype Book,Modi 1987,23
Rodentia,Spalacidae,Tachyoryctes,macrocephalus,Tachyoryctes_macrocephalus,50,50,,XY,,24,unfused,Animal Karyotype Book 2020,Aniskin et al. 1997b,23
Rodentia,Spalacidae,Tachyoryctes,macrocephalus,Tachyoryctes_macrocephalus,50,50,,XY,,24,unfused,Animal Karyotype Book,Aniskin et al. 1997b,23
Carnivora,Canidae,Vulpes,macrotis,Vulpes_macrotis,50,50,,XY,,24,unfused,Animal Karyotype Book,Wayne et al. 1987a,23
Rodentia,Cricetidae,Abrothrix,longipilis,Abrothrix_longipilis,52,52,,XY,,25,unfused,Animal Karyotype Book,Gallardo 1982,24
Rodentia,Cricetidae,Abrothrix,olivaceus,Abrothrix_olivaceus,52,52,,XY,,25,unfused,Animal Karyotype Book,Gallardo 1982,24
Rodentia,Cricetidae,Abrothrix,sanborni,Abrothrix_sanborni,52,52,,XY,,25,unfused,Animal Karyotype Book,Gallardo 1982,24
Rodentia,Cricetidae,Akodon,xanthorhinus,Akodon_xanthorhinus,52,52,,XY,,25,unfused,Blackmon,,24
Artiodactyla,Bovidae,Budorcas,taxicolor,Budorcas_taxicolor,52,52,,XY,,25,unfused,Animal Karyotype Book,Rubes et al. 2012,24
Rodentia,Cricetidae,Calomyscus,sp. 1,Calomyscus_sp. 1,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Romanenko et al. 2007,24
Primates,Cebidae,Cebus,olivaceus,Cebus_olivaceus,52,52,,XY,,25,unfused,Animal Karyotype Book,Amaral et al. 2008,24
Rodentia,Erethizontidae,Chaetomys,subspinosus,Chaetomys_subspinosus,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Vilela et al. 2009,24
Pilosa,Choloepodidae,Choloepus,didactylus,Choloepus_didactylus,53,53,,XY,,25,unfused,Animal Karyotype Book,Nash (Unpublished),24
Rodentia,Heteromyidae,Dipodomys,heermanni,Dipodomys_heermanni,52,52,,XY,,25,unfused,Blackmon,,24
Rodentia,Heteromyidae,Dipodomys,merriami,Dipodomys_merriami,52,52,,XY,,25,unfused,Blackmon,Mascarello et al. 1974,24
Perissodactyla,Equidae,Equus,kiang,Equus_kiang,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Musilova et al. 2009,24
Artiodactyla,Bovidae,Gazella,bennettii,Gazella_bennettii,NA,49-52,,XY,,25,unfused,Atlas of Mammalian Chromosomes,Kumamoto et al. 1995,24
Artiodactyla,Bovidae,Gazella,saudiya,Gazella_saudiya,NA,46-53,,XY,,25,unfused,Atlas of Mammalian Chromosomes,Kumamoto et al. 1995,24
Carnivora,Viverridae,Genetta,genetta neumanni,Genetta_genetta neumanni,52,52,,XY,,25,unfused,Blackmon,,24
Carnivora,Viverridae,Genetta,maculata,Genetta_maculata,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Matoso Silva et al. 2016,24
Carnivora,Viverridae,Genetta,pardina,Genetta_pardina,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Beklemisheva (Unpublished),24
Rodentia,Muridae,Gerbillurus,gambianus,Gerbillurus_gambianus,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Volobouev et al. 2007,24
Rodentia,Muridae,Gerbillus,rupicola,Gerbillus_rupicola,52,52,,XY,,25,unfused,Animal Karyotype Book,Granjon et al. 2002,24
Primates,Hylobatidae,Hylobates,concolor,Hylobates_concolor,52,52,,XY,,25,unfused,Blackmon,Koehler et al. 1995,24
Artiodactyla,Bovidae,Kobus,ellipsiprymnus ellipsiprymnus,Kobus_ellipsiprymnus ellipsiprymnus,NA,50-52,,XY,,25,unfused,Atlas of Mammalian Chromosomes,Kingswood et al. 1998b,24
Artiodactyla,Bovidae,Kobus,megaceros,Kobus_megaceros,52,52,,XY,,25,unfused,Animal Karyotype Book,Kingswood et al. 2000,24
Artiodactyla,Bovidae,Madoqua,guentheri,Madoqua_guentheri,NA,48-50,,XY,,25,unfused,Atlas of Mammalian Chromosomes,Kingswood and Kumamoto 1996,24
Rodentia,Muridae,Maxomys,surifer,Maxomys_surifer,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Badenhorst et al. 2011,24
Rodentia,Cricetidae,Microtus,californicus,Microtus_californicus,53,53,,XY,,25,unfused,Atlas of Mammalian Chromosomes,Modi 1987,24
Rodentia,Cricetidae,Microtus,clarkei,Microtus_clarkei,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Li et al. 2006b,24
Rodentia,Cricetidae,Microtus,fortis,Microtus_fortis,52,52,,XY,,25,unfused,Animal Karyotype Book,Kovalskaya et al. 1991,24
Rodentia,Cricetidae,Microtus,subterraneus,Microtus_subterraneus,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Sablina et al. (Unpublished),24
Rodentia,Cricetidae,Microtus,transcaspicus,Microtus_transcaspicus,52,52,,XY,,25,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),24
Rodentia,Cricetidae,Neofiber,alleni,Neofiber_alleni,52,52,,XY,,25,unfused,Animal Karyotype Book,Modi 1987,24
Eulipotyphla,Soricidae,Neomys,fodiens,Neomys_fodiens,52,52,,XY,,25,unfused,Animal Karyotype Book,Perelman and Graphodatsky (Unpublished),24
Rodentia,Cricetidae,Neotoma,albigula,Neotoma_albigula,52,52,,XY,,25,unfused,Blackmon,Mascarello et al. 1974,24
Rodentia,Cricetidae,Neotoma,floridana,Neotoma_floridana,52,52,,XY,,25,unfused,Blackmon,,24
Rodentia,Cricetidae,Neotoma,mexicana,Neotoma_mexicana,52,52,,XY,,25,unfused,Blackmon,,24
Rodentia,Cricetidae,Neotoma,micropus,Neotoma_micropus,52,52,,XY,,25,unfused,,Mascarello et al. 1974,24
Rodentia,Cricetidae,Neotoma,stephensi,Neotoma_stephensi,52,52,,XY,,25,unfused,Blackmon,,24
Artiodactyla,Bovidae,Neotragus,moschatus,Neotragus_moschatus,NA,52-56,,XY,,25,unfused,Atlas of Mammalian Chromosomes,Kingswood et al. 1998b,24
Primates,Hylobatidae,Nomascus,concolor,Nomascus_concolor,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Muller et al. 2003,24
Primates,Hylobatidae,Nomascus,gabriellae,Nomascus_gabriellae,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Nie et al. (Unpublished),24
Primates,Hylobatidae,Nomascus,leucogenys,Nomascus_leucogenys,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Nie et al. (Unpublished),24
Primates,Hylobatidae,Nomascus,siki,Nomascus_siki,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Nie et al. (Unpublished),24
Rodentia,Cricetidae,Ochrotomys,nuttalli,Ochrotomys_nuttalli,52,52,,XY,,25,unfused,Blackmon,,24
Artiodactyla,Bovidae,Ovis,nivcola,Ovis_nivcola,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Huang et al. 2005,24
Rodentia,Cricetidae,Phenacomys,longicaudus,Phenacomys_longicaudus,52,52,,XY,,25,unfused,Blackmon,,24
Chiroptera,Rhinolophidae,Rhinolophus,formosae,Rhinolophus_formosae,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Volleth et al. 2017,24
Rodentia,Cricetidae,Sigmodon,hispidus,Sigmodon_hispidus,52,52,,XY,,25,unfused,Blackmon,,24
Artiodactyla,Bovidae,Syncerus,caffer,Syncerus_caffer,52,52,,XY,,25,unfused,Blackmon,,24
Perissodactyla,Tapiridae,Tapirus,indicus,Tapirus_indicus,52,52,,XY,,25,unfused,Animal Karyotype Book,Houck et al. 2000,24
Rodentia,Cricetidae,Thaptomys,nigrita,Thaptomys_nigrita,52,52,,XY,,25,unfused,Animal Karyotype Book 2020,Hass et al. 2008,24
Carnivora,Ursidae,Tremarctos,ornatus,Tremarctos_ornatus,52,52,,XY,,25,unfused,Animal Karyotype Book,Nash et al. 1998,24
Rodentia,Cricetidae,Tylomys,panamensis,Tylomys_panamensis,52,52,,XY,,25,unfused,Blackmon,,24
Carnivora,Canidae,Vulpes,lagopus,Vulpes_lagopus,NA,48-50,,XY,Chrom rearrangements,25,unfused,Atlas of Mammalian Chromosomes,"Graphodatsky et al. 2000b, 2008a; Nash et al. 2001",24
Rodentia,Octodontidae,Aconaemys,sagei,Aconaemys_sagei,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Gallardo and Mondaca 2002,25
Rodentia,Octodontidae,Aconaemys,sagei,Aconaemys_sagei,54,54,,XY,,26,unfused,Animal Karyotype Book,Gallardo and Mandaca 2002,25
Primates,Aotidae,Aotus,lemurinus grisiemembra,Aotus_lemurinus grisiemembra,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Stanyon et al. 2011,25
Primates,Aotidae,Aotus,nancymaae,Aotus_nancymaae,54,54,,XY,,26,unfused,Animal Karyotype Book,F. Garcia et al. 2002b,25
Primates,Aotidae,Aotus,trivirgatus,Aotus_trivirgatus,54,54,,XY,,26,unfused,Blackmon,,25
Rodentia,Bathyergidae,Bathyergus,janetta,Bathyergus_janetta,54,54,,XY,,26,unfused,Animal Karyotype Book,Nevo et al. 1986,25
Pilosa,Bradypodidae,Bradypus,variegatus,Bradypus_variegatus,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Azevedo et al. 2012,25
Primates,Cebidae,Cebus,albifrons,Cebus_albifrons,54,54,,XY,,26,unfused,Blackmon,Amaral et al. 2008,25
Primates,Cebidae,Cebus,albifrons albifrons,Cebus_albifrons albifrons,54,54,,XY,,26,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),25
Primates,Cebidae,Cebus,apella,Cebus_apella,54,54,,XY,,26,unfused,Animal Karyotype Book,Clemente et al. 1987,25
Primates,Cebidae,Cebus,apella paraguayanus,Cebus_apella paraguayanus,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Amaral et al. 2008,25
Primates,Cebidae,Cebus,capucinus,Cebus_capucinus,54,54,,XY,,26,unfused,Animal Karyotype Book,Campa and Stanyon 1992,25
Primates,Cebidae,Cebus,olivaceus,Cebus_olivaceus,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Garcia et al. 2002a,25
Primates,Cercopithecidae,Cercopithecus,talapoin,Cercopithecus_talapoin,54,54,,XY,,26,unfused,Blackmon,,25
Rodentia,Cricetidae,Chionomys,gud,Chionomys_gud,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Chionomys,nivalis,Chionomys_nivalis,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Chionomys,roberti,Chionomys_roberti,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Primates,Pitheciidae,Chiropotes,utahicki,Chiropotes_utahicki,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Stanyon et al. 2004b,25
Rodentia,Heteromyidae,Dipodomys,nitratoides,Dipodomys_nitratoides,54,54,,XY,,26,unfused,Blackmon,,25
Rodentia,Cricetidae,Ellobius,talpinus,Ellobius_talpinus,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Bakloushinskaya et al. 2012,25
Rodentia,Cricetidae,Ellobius,tancrei,Ellobius_tancrei,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Bakloushinskaya et al. 2012,25
Perissodactyla,Equidae,Equus,hemionus kulan,Equus_hemionus kulan,NA,54-55,,XY,,26,unfused,Animal Karyotype Book,Musilova et al. 2009,25
Perissodactyla,Equidae,Equus,hemionus onager,Equus_hemionus onager,NA,55-56,,XY,,26,unfused,Animal Karyotype Book,Trifonov et al. 2008,25
Primates,Cercopithecidae,Erythrocebus,patas,Erythrocebus_patas,54,54,,XY,,26,unfused,Blackmon,Stanyon et al. 2005,25
Rodentia,Bathyergidae,Fukomys,darlingi,Fukomys_darlingi,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Deuve et al. 2008,25
Rodentia,Sciuridae,Funambulus,pennati,Funambulus_pennati,54,54,,XY,,26,unfused,Blackmon,,25
Carnivora,Viverridae,Genetta,genetta,Genetta_genetta,54,54,,XY,,26,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),25
Carnivora,Viverridae,Genetta,tigrina,Genetta_tigrina,54,54,,XY,,26,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),25
Rodentia,Bathyergidae,Georychus,capensis,Georychus_capensis,54,54,,XY,,26,unfused,Animal Karyotype Book,Nevo et al. 1986,25
Artiodactyla,Bovidae,Kobus,ellipsiprymnus defassa,Kobus_ellipsiprymnus defassa,NA,53-54,,XY,,26,unfused,Atlas of Mammalian Chromosomes,Kingswood et al. 1998b,25
Rodentia,Cricetidae,Lagurus,curtatus,Lagurus_curtatus,54,54,,XY,,26,unfused,Blackmon,,25
Rodentia,Cricetidae,Lagurus,lagurus,Lagurus_lagurus,54,54,,XY,,26,unfused,Blackmon,,25
Rodentia,Muridae,Lemniscomys,barbarus,Lemniscomys_barbarus,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Romanenko (Unpublished),25
Rodentia,Muridae,Lophuromys,chrysopus,Lophuromys_chrysopus,54,54,,XY,,26,unfused,Animal Karyotype Book,Aniskin et al. 1997a,25
Chiroptera,Megadermatidae,Megaderma,lyra,Megaderma_lyra,54,54,,XY,,26,unfused,Animal Karyotype Book,Choudhury and Mohanty 1993,25
Rodentia,Cricetidae,Microtus,daghestanicus,Microtus_daghestanicus,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,guentheri,Microtus_guentheri,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Lemskaya et al. 2010,25
Rodentia,Cricetidae,Microtus,guentheri philistinus,Microtus_guentheri philistinus,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,juldaschi,Microtus_juldaschi,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,julddaschi carruthersi,Microtus_julddaschi carruthersi,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,kirgisorum,Microtus_kirgisorum,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,levis,Microtus_levis,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Lemskaya et al. 2010,25
Rodentia,Cricetidae,Microtus,majori,Microtus_majori,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,nova,Microtus_nova,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,ochrogaster,Microtus_ochrogaster,54,54,,XY,,26,unfused,Blackmon,Modi 1987,25
Rodentia,Cricetidae,Microtus,qazvinensis,Microtus_qazvinensis,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,rossiaemeridonalis,Microtus_rossiaemeridonalis,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,savii,Microtus_savii,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Romanenko (Unpublished),25
Rodentia,Cricetidae,Microtus,schelkovnikovi,Microtus_schelkovnikovi,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Rodentia,Cricetidae,Microtus,subterraneus,Microtus_subterraneus,54,54,,XY,,26,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),25
Primates,Cercopithecidae,Miopithecus,talapoin,Miopithecus_talapoin,54,54,,XY,,26,unfused,Animal Karyotype Book,Ponsa et al. 1980,25
Rodentia,Cricetidae,Neotoma,cinerea,Neotoma_cinerea,54,54,,XY,,26,unfused,Blackmon,,25
Carnivora,Canidae,Nyctereutes,procyonoides procyonoides,Nyctereutes_procyonoides procyonoides,54,54,yes (3),XY,,26,unfused,Animal Karyotype Book,Graphodatsky et al. (Unpublished),25
Lagomorpha,Ochotonidae,Ochotona,forresti,Ochotona_forresti,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Ye et al. 2011,25
Rodentia,Cricetidae,Ondatra,zibethica,Ondatra_zibethica,54,54,,XY,,26,unfused,Blackmon,Lemskaya (Unpublished),25
Rodentia,Cricetidae,Oryzomys,megacephalus,Oryzomys_megacephalus,54,54,,XY,,26,unfused,Animal Karyotype Book,Volobouev and Aniskin 2000,25
Artiodactyla,Bovidae,Ovis,aries,Ovis_aries,54,54,,XY,,26,unfused,Blackmon,Cribiu et al. 2001,25
Artiodactyla,Bovidae,Ovis,aries aries,Ovis_aries aries,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Iannuzzi et al. 1999,25
Artiodactyla,Bovidae,Ovis,aries musimon,Ovis_aries musimon,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,CRES San Diego (Unpublished),25
Artiodactyla,Bovidae,Ovis,aries orientalis,Ovis_aries orientalis,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Proskuryakova and Beklemisheva (Unpublished),25
Artiodactyla,Bovidae,Ovis,canadensis,Ovis_canadensis,54,54,,XY,,26,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),25
Artiodactyla,Bovidae,Ovis,orientalis,Ovis_orientalis,54,54,,XY,,26,unfused,Blackmon,,25
Artiodactyla,Bovidae,Ovis,orientalis musimon,Ovis_orientalis musimon,54,54,,XY,,26,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),25
Hyracoidea,Procaviidae,Procavia,capensis,Procavia_capensis,54,54,,XY,,26,unfused,Animal Karyotype Book,Pardini et al. 2007,25
Artiodactyla,Bovidae,Pseudois,schaeferi,Pseudois_schaeferi,54,54,,XY,,26,unfused,Animal Karyotype Book 2020,Veterinary Research Institute Brno (Unpublished),25
Rodentia,Muridae,Stenocephalemys,albocaudata,Stenocephalemys_albocaudata,54,54,,XY,,26,unfused,Animal Karyotype Book,Lavrenchenko et al. 2001,25
Rodentia,Muridae,Stenocephalemys,griseicauda,Stenocephalemys_griseicauda,54,54,,XY,,26,unfused,Animal Karyotype Book,Lavrenchenko et al. 2001,25
Artiodactyla,Bovidae,Syncerus,caffer,Syncerus_caffer,NA,54-56,,XY,chrom rearrangements,26,unfused,Atlas of Mammalian Chromosomes,Ropiquet et al. 2010,25
Pilosa,Myrmecophagidae,Tamandua,tetradactyla,Tamandua_tetradactyla,54,54,,XY,,26,unfused,Blackmon,Jorge et al. 1977,25
Rodentia,Muridae,Taterillus,congicus,Taterillus_congicus,54,54,,XY,,26,unfused,Animal Karyotype Book,Dobigny 2002,25
Rodentia,Octodontidae,Aconaemys,fuscus,Aconaemys_fuscus,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Gallardo and Mondaca 2002,26
Rodentia,Octodontidae,Aconaemys,fuscus,Aconaemys_fuscus,56,56,,XY,,27,unfused,Animal Karyotype Book,Gallardo and Mandaca 2002,26
Rodentia,Cricetidae,Alticola,argentatus,Alticola_argentatus,56,56,,XY,,27,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),26
Rodentia,Cricetidae,Alticola,barakshin,Alticola_barakshin,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Lemskaya and Romanenko (Unpublished),26
Rodentia,Cricetidae,Alticola,macrotis,Alticola_macrotis,56,56,,XY,,27,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),26
Rodentia,Cricetidae,Alticola,olchonensis,Alticola_olchonensis,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Romanenko (Unpublished),26
Rodentia,Cricetidae,Alticola,strelzowi,Alticola_strelzowi,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Lemskaya (Unpublished),26
Artiodactyla,Bovidae,Antidorcas,marsupialis,Antidorcas_marsupialis,56,56,,XY,,27,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),26
Artiodactyla,Cervidae,Cervus,unicolor malaccensis,Cervus_unicolor malaccensis,56,56,,XY,,27,unfused,Animal Karyotype Book,CRES San Diego (Unpublished),26
Rodentia,Cricetidae,Clethrionomys,californicus,Clethrionomys_californicus,56,56,,XY,,27,unfused,Animal Karyotype Book,Modi 1987,26
Rodentia,Cricetidae,Clethrionomys,centralis,Clethrionomys_centralis,56,56,,XY,,27,unfused,Animal Karyotype Book,Sokolov et al. 1990,26
Rodentia,Cricetidae,Clethrionomys,gapperi,Clethrionomys_gapperi,56,56,,XY,,27,unfused,Blackmon,Modi 1987,26
Rodentia,Cricetidae,Clethrionomys,rufocanus,Clethrionomys_rufocanus,56,56,,XY,,27,unfused,Blackmon,Sokolov et al. 1990,26
Rodentia,Cricetidae,Clethrionomys,rutilus,Clethrionomys_rutilus,56,56,,XY,,27,unfused,Animal Karyotype Book,Sokolov et al. 1990,26
Rodentia,Cricetidae,Clethrionomys,sikotanensis,Clethrionomys_sikotanensis,56,56,,XY,,27,unfused,Animal Karyotype Book,Sokolov et al. 1990,26
Dermoptera,Cynocephalidae,Cynocephalus,variegatus,Cynocephalus_variegatus,56,56,,XY,,27,unfused,Blackmon,Nie et al. 2008,26
Proboscidea,Elephantidae,Elephas,maximus,Elephas_maximus,56,56,,XY,,27,unfused,Blackmon,Houck et al. 2001,26
Rodentia,Cricetidae,Eothenomys,kageus,Eothenomys_kageus,56,56,,XY,,27,unfused,Blackmon,,26
Rodentia,Cricetidae,Eothenomys,miletus,Eothenomys_miletus,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Li et al. 2006b,26
Rodentia,Cricetidae,Eothenomys,regulus,Eothenomys_regulus,56,56,,XY,,27,unfused,Animal Karyotype Book,Sablina et al. (Unpublished),26
Rodentia,Cricetidae,Eothenomys,smithi,Eothenomys_smithi,56,56,,XY,,27,unfused,Blackmon,,26
Rodentia,Chinchillidae,Lagostomus,maximus,Lagostomus_maximus,56,56,,XY,,27,unfused,Blackmon,Graphodatskaya and Graphodatsky (Unpublished),26
Rodentia,Cricetidae,Lagurus,lagurus,Lagurus_lagurus,56,56,,XY,,27,unfused,Animal Karyotype Book,Modi 1987,26
Primates,Lemuridae,Lemur,catta,Lemur_catta,56,56,,XY,,27,unfused,Blackmon,,26
Rodentia,Heteromyidae,Liomys,salvini,Liomys_salvini,56,56,,XY,,27,unfused,Blackmon,,26
Proboscidea,Elephantidae,Loxodonta,africana,Loxodonta_africana,56,56,,XY,,27,unfused,Blackmon,Houck et al. 2001,26
Afrosoricida,Tenrecidae,Microgale,thomasi,Microgale_thomasi,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Gilbert et al. 2007,26
Rodentia,Cricetidae,Microtus,longicaudus,Microtus_longicaudus,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Modi 1987,26
Rodentia,Cricetidae,Microtus,richardsoni,Microtus_richardsoni,56,56,,XY,,27,unfused,Animal Karyotype Book,Modi 1987,26
Rodentia,Cricetidae,Myodes,californicus,Myodes_californicus,56,56,,XY,,27,unfused,Animal Karyotype Book 2020,Modi 1987,26
