Order,Family,Genus,species,tree.name,female2n,male2n,B chromosomes,sex.chromosome.system,"notes, comments",Source,Study
Rodentia,Cricetidae,Microtus,oregoni,Microtus_oregoni,17,18,,complex XY,XO females and XY males,Blackmon,Modi 1987
Rodentia,Cricetidae,Salinomys,delicatus,Salinomys_delicatus,18,19,,complex XY,XY1Y2,Blackmon,
Rodentia,Muridae,Mus,musculoides,Mus_musculoides,18,19,,complex XY,XY1Y2,Blackmon,
Rodentia,Cricetidae,Cricetulus,barabensis,Cricetulus_barabensis,20,20,,XY,,Blackmon,Radjabli et al. (Unpublished)
Rodentia,Cricetidae,Cricetulus,cricetus,Cricetulus_cricetus,22,22,,XY,,Blackmon,
Rodentia,Cricetidae,Cricetulus,griseus,Cricetulus_griseus,22,22,,XY,,Blackmon,Romanenko et al. 2006
Rodentia,Cricetidae,Sigmodon,arizonae,Sigmodon_arizonae,22,22,,XY,,Blackmon,Swier et al. 2009
Rodentia,Muridae,Taterillus,pygargus,Taterillus_pygargus,22,23,,complex XY,XY1Y2,Blackmon,
Rodentia,Muridae,Taterillus,sp.1,Taterillus_sp.1,22,23,,complex XY,XY1Y2,Blackmon,
Rodentia,Cricetidae,Microtus,canicaudus,Microtus_canicaudus,24,24,,XY,,Blackmon,
Rodentia,Cricetidae,Microtus,montanus,Microtus_montanus,24,24,,XY,,Blackmon,
Rodentia,Muridae,Taterillus,sp.2,Taterillus_sp.2,24,25,,complex XY,XY1Y2,Blackmon,
Rodentia,Muridae,Tokudaia,osimensis osimensis,Tokudaia_osimensis osimensis,25,25,,XO,XO females and males/no SRY,Blackmon,
Rodentia,Cricetidae,Akodon,orophilus,Akodon_orophilus,26,26,,XY,,Blackmon,
Rodentia,Muridae,Mus,poschiavinus,Mus_poschiavinus,26,26,,XY,,Blackmon,
Rodentia,Cricetidae,Phodopus,sungorus,Phodopus_sungorus,28,28,,XY,,Blackmon,Romanenko et al. 2007
Rodentia,Cricetidae,Tscherskia,triton,Tscherskia_triton,28,28,,XY,,Blackmon,Romanenko et al. 2007
Rodentia,Muridae,Vandeleuria,oleracea,Vandeleuria_oleracea,29,29,,XY,,Blackmon,
Rodentia,Muridae,Vandeleuria,oleracea,Vandeleuria_oleracea,29,29,,complex XY,X1X2Y,Blackmon,
Rodentia,Cricetidae,Microtus,montebelli,Microtus_montebelli,30,30,,XY,,Blackmon,Sablina et al. (Unpublished)
Rodentia,Cricetidae,Microtus,oeconomus,Microtus_oeconomus,30,30,,XY,,Blackmon,Modi 1987
Rodentia,Cricetidae,Sigmodon,minimus,Sigmodon_minimus,30,30,,XY,,Blackmon,
Rodentia,Echimyidae,Proechimys,semispinosus,Proechimys_semispinosus,30,30,,XY,,Blackmon,
Rodentia,Sciuridae,Spermophilus,beldingi,Spermophilus_beldingi,30,30,,XY,,Blackmon,
Rodentia,Muridae,Taterillus,arenarius,Taterillus_arenarius,30,31,,complex XY,XY1Y2,Blackmon,
Rodentia,Cricetidae,Calomyscus,bailwardi,Calomyscus_bailwardi,32,32,,XY,,Blackmon,
Rodentia,Nesomyidae,Mystromys,albicaudatus,Mystromys_albicaudatus,32,32,,XY,,Blackmon,
Rodentia,Sciuridae,Ammospermophilus,harrisii,Ammospermophilus_harrisii,32,32,,XY,,Blackmon,
Rodentia,Sciuridae,Spermophilus,richardsonii,Spermophilus_richardsonii,34,34,,XY,,Blackmon,
Rodentia,Muridae,Mus,minutoides-1,Mus_minutoides-1,36,35,,complex XY,X1X2Y,Blackmon,
Rodentia,Cricetidae,Arvicola,terrestris,Arvicola_terrestris,36,36,,XY,,Blackmon,Sablina et al. (Unpublished)
Rodentia,Cricetidae,Ellobius,fuscocapillus,Ellobius_fuscocapillus,36,36,,XY,XY/SRY,Blackmon,Perelman and Graphodatsky (Unpublished)
Rodentia,Muridae,Acomys,cahirinus-1,Acomys_cahirinus-1,36,36,,XY,,Blackmon,
Rodentia,Muridae,Rattus,natalensis,Rattus_natalensis,36,36,,XY,,Blackmon,
Rodentia,Cricetidae,Deltamys,kempi,Deltamys_kempi,38,37,,complex XY,X1X2Y,Blackmon,
Rodentia,Muridae,Acomys,cahirinus-2,Acomys_cahirinus-2,38,38,,XY,,Blackmon,
Rodentia,Muridae,Gerbillus,cheesmani,Gerbillus_cheesmani,38,38,,XY,,Blackmon,
Rodentia,Muridae,Mus,cervicolor,Mus_cervicolor,38,38,,XY,,Blackmon,
Rodentia,Muridae,Rattus,rattus,Rattus_rattus,38,38,,XY,,Blackmon,Cavagna et al. 2002
Rodentia,Sciuridae,Eutamias,minimus,Eutamias_minimus,38,38,,XY,,Blackmon,
Rodentia,Sciuridae,Eutamias,sibiricus,Eutamias_sibiricus,38,38,,XY,,Blackmon,Graphodatsky and Sablina (Unpublished)
Rodentia,Sciuridae,Eutamias,amoenus,Eutamias_amoenus,38,38,,XY,,Blackmon,
Rodentia,Sciuridae,Eutamias,ruficaudus,Eutamias_ruficaudus,38,38,,XY,,Blackmon,
Rodentia,Sciuridae,Hylopetes,alboniger alboniger,Hylopetes_alboniger alboniger,38,38,,XY,,Blackmon,
Rodentia,Sciuridae,Marmota,marmota,Marmota_marmota,38,38,,XY,,Blackmon,
Rodentia,Sciuridae,Marmota,monax,Marmota_monax,38,38,,XY,,Blackmon,Beklemisheva and Perelman (Unpublished)
Rodentia,Capromyidae,Capromys,pilorodes,Capromys_pilorodes,40,40,,XY,,Blackmon,Perelman et al. (Unpublished)
Rodentia,Castoridae,Castor,canadiensis,Castor_canadiensis,40,40,,XY,,Blackmon,Ward et al. 1991
Rodentia,Cricetidae,Akodon,aerosus,Akodon_aerosus,40,40,,XY,,Blackmon,
Rodentia,Cricetidae,Deltamys,sp,Deltamys_sp,40,40,,XY,XY,Blackmon,
Rodentia,Muridae,Meriones,hurrianae,Meriones_hurrianae,40,40,,XY,,Blackmon,
Rodentia,Muridae,Mus,musculus,Mus_musculus,40,40,,XY,,Blackmon,Adler 1994
Rodentia,Sciuridae,Citellus,citellus,Citellus_citellus,40,40,,XY,,Blackmon,
Rodentia,Sciuridae,Sciurus,niger rufiventer,Sciurus_niger rufiventer,40,40,,XY,,Blackmon,
Rodentia,Sciuridae,Sciurus,vulgaris,Sciurus_vulgaris,40,40,,XY,,Blackmon,Beklemisheva et al. 2011
Rodentia,Cricetidae,Mesocricetus,brandti,Mesocricetus_brandti,42,42,,XY,,Blackmon,Romanenko et al. 2007
Rodentia,Cricetidae,Reithrodontomys,megalotis,Reithrodontomys_megalotis,42,42,,XY,,Blackmon,
Rodentia,Cricetidae,Tylomys,nudicaudus,Tylomys_nudicaudus,42,42,,XY,,Blackmon,
Rodentia,Echimyidae,Myocastor,coypus,Myocastor_coypus,42,42,,XY,,Blackmon,Biltueva and Graphodatsky (Unpublished)
Rodentia,Erethizontidae,Erethizon,dorsatum,Erethizon_dorsatum,42,42,,XY,,Blackmon,
Rodentia,Heteromyidae,Perognathus,goldmani,Perognathus_goldmani,42,42,,XY,,Blackmon,
Rodentia,Muridae,Bandicota,bengalensis,Bandicota_bengalensis,42,42,,XY,,Blackmon,
Rodentia,Muridae,Bandicota,indica,Bandicota_indica,42,42,,XY,,Blackmon,
Rodentia,Muridae,Nesokia,indica,Nesokia_indica,42,42,,XY,,Blackmon,Sablina et al. (Unpublished)
Rodentia,Muridae,Rattus,norvegicus,Rattus_norvegicus,42,42,,XY,,Blackmon,Nilson et al. 2001
Rodentia,Muridae,Rattus,agentiventer,Rattus_agentiventer,42,42,,XY,,Blackmon,
Rodentia,Muridae,Rattus,exulans,Rattus_exulans,42,42,,XY,,Blackmon,
Rodentia,Muridae,Rattus,mindanensis,Rattus_mindanensis,42,42,,XY,,Blackmon,
Rodentia,Muridae,Rattus,nitidus,Rattus_nitidus,42,42,,XY,,Blackmon,
Rodentia,Cricetidae,Mesocricetus,auratus,Mesocricetus_auratus,44,44,,XY,,Blackmon,Popescu and DiPaolo 1972
Rodentia,Cricetidae,Pitymys,thomasi,Pitymys_thomasi,44,44,,XY,,Blackmon,
Rodentia,Heteromyidae,Perognathus,spinatus,Perognathus_spinatus,44,44,,XY,,Blackmon,
Rodentia,Muridae,Meriones,libycus,Meriones_libycus,44,44,,XY,,Blackmon,Darvish and Volobouev (Unpublished)
Rodentia,Muridae,Meriones,shawi,Meriones_shawi,44,44,,XY,,Blackmon,
Rodentia,Muridae,Meriones,unguiculatus,Meriones_unguiculatus,44,44,,XY,,Blackmon,Darvish and Volobouev (Unpublished)
Rodentia,Muridae,Tokudaia,osimensis spp,Tokudaia_osimensis spp,45,45,,XO,XO females and males/no SRY,Blackmon,
Rodentia,Arvicolidae,Microtus,arvalis,Microtus_arvalis,46,46,,XY,,Blackmon,
Rodentia,Cricetidae,Dicrostonyx,torquatus,Dicrostonyx_torquatus,46,46,,complex XY,"XX,X*X,X*Y females and XY males",Blackmon,
Rodentia,Cricetidae,Microtus,pennsylvanicus pennsylvanicus,Microtus_pennsylvanicus pennsylvanicus,46,46,,XY,,Blackmon,
Rodentia,Heteromyidae,Perognathus,intermedius,Perognathus_intermedius,46,46,,XY,,Blackmon,
Rodentia,Heteromyidae,Perognathus,penicillatus,Perognathus_penicillatus,46,46,,XY,,Blackmon,
Rodentia,Sciuridae,Funambulus,palmarum,Funambulus_palmarum,46,46,,XY,,Blackmon,
Rodentia,Sciuridae,Funambulus,tristriatus,Funambulus_tristriatus,46,46,,XY,,Blackmon,
Rodentia,Sciuridae,Tamiasciurus,hudsonicus streatori,Tamiasciurus_hudsonicus streatori,46,46,,XY,,Blackmon,
Rodentia,Cricetidae,Baiomys,taylori subater,Baiomys_taylori subater,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Neotomodon,alstoni,Neotomodon_alstoni,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Onychomys,leucogaster,Onychomys_leucogaster,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Onychomys,torridus,Onychomys_torridus,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Ototylomys,phyllotis,Ototylomys_phyllotis,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,boylii,Peromyscus_boylii,48,48,,XY,,Blackmon,Greenbaum et al. 1994
Rodentia,Cricetidae,Peromyscus,californicus,Peromyscus_californicus,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,eremicus,Peromyscus_eremicus,48,48,,XY,,Blackmon,Romanenko et al. 2007
Rodentia,Cricetidae,Peromyscus,floridanus,Peromyscus_floridanus,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,gossypinus,Peromyscus_gossypinus,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,malanophyrys,Peromyscus_malanophyrys,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,maniculatus,Peromyscus_maniculatus,48,48,,XY,,Blackmon,Greenbaum et al. 1994
Rodentia,Cricetidae,Peromyscus,ochraventer,Peromyscus_ochraventer,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,polionotus,Peromyscus_polionotus,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Peromyscus,truei,Peromyscus_truei,48,48,,XY,,Blackmon,Greenbaum et al. 1994
Rodentia,Gliridae,Eliomys,quercinus,Eliomys_quercinus,48,48,,XY,,Blackmon,Graphodatsky (Unpublished)
Rodentia,Heteromyidae,Liomys,pictus,Liomys_pictus,48,48,,XY,,Blackmon,
Rodentia,Muridae,Apodemus,sylvaticus,Apodemus_sylvaticus,48,48,,XY,,Blackmon,Stanyon et al. 2004
Rodentia,Muridae,Apodemus,agrarius,Apodemus_agrarius,48,48,,XY,,Blackmon,Sablina et al. (Unpublished)
Rodentia,Muridae,Apodemus,flavicolis,Apodemus_flavicolis,48,48,yes,XY,,Blackmon,Sablina et al. (Unpublished)
Rodentia,Muridae,Apodemus,speciosus,Apodemus_speciosus,48,48,,XY,,Blackmon,
Rodentia,Muridae,Psammomys,obesus,Psammomys_obesus,48,48,,XY,,Blackmon,
Rodentia,Sciuridae,Glaucomys,volans,Glaucomys_volans,48,48,,XY,,Blackmon,
Rodentia,Cricetidae,Microtus,agrestis,Microtus_agrestis,50,50,,XY,,Blackmon,Modi 1987
Rodentia,Cricetidae,Microtus,hyperboreus,Microtus_hyperboreus,50,50,,XY,,Blackmon,Sablina et al. (Unpublished)
Rodentia,Cricetidae,Microtus,townsendii,Microtus_townsendii,50,50,,XY,,Blackmon,Modi 1987
Rodentia,Cricetidae,Reithrodontomys,fulvescens,Reithrodontomys_fulvescens,50,50,,XY,,Blackmon,
Rodentia,Muridae,Apodemus,flavicolis,Apodemus_flavicolis,50,50,,XY,,Blackmon,
Rodentia,Cricetidae,Akodon,xanthorhinus,Akodon_xanthorhinus,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Neotoma,albigula,Neotoma_albigula,52,52,,XY,,Blackmon,Mascarello et al. 1974
Rodentia,Cricetidae,Neotoma,floridana,Neotoma_floridana,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Neotoma,mexicana,Neotoma_mexicana,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Neotoma,stephensi,Neotoma_stephensi,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Ochrotomys,nuttalli,Ochrotomys_nuttalli,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Phenacomys,longicaudus,Phenacomys_longicaudus,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Sigmodon,hispidus,Sigmodon_hispidus,52,52,,XY,,Blackmon,
Rodentia,Cricetidae,Tylomys,panamensis,Tylomys_panamensis,52,52,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,heermanni,Dipodomys_heermanni,52,52,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,merriami,Dipodomys_merriami,52,52,,XY,,Blackmon,Mascarello et al. 1974
Rodentia,Cricetidae,Lagurus,curtatus,Lagurus_curtatus,54,54,,XY,,Blackmon,
Rodentia,Cricetidae,Lagurus,lagurus,Lagurus_lagurus,54,54,,XY,,Blackmon,
Rodentia,Cricetidae,Microtus,ochrogaster,Microtus_ochrogaster,54,54,,XY,,Blackmon,Modi 1987
Rodentia,Cricetidae,Neotoma,cinerea,Neotoma_cinerea,54,54,,XY,,Blackmon,
Rodentia,Cricetidae,Ondatra,zibethica,Ondatra_zibethica,54,54,,XY,,Blackmon,Lemskaya (Unpublished)
Rodentia,Heteromyidae,Dipodomys,nitratoides,Dipodomys_nitratoides,54,54,,XY,,Blackmon,
Rodentia,Sciuridae,Funambulus,pennati,Funambulus_pennati,54,54,,XY,,Blackmon,
Rodentia,Chinchillidae,Lagostomus,maximus,Lagostomus_maximus,56,56,,XY,,Blackmon,Graphodatskaya and Graphodatsky (Unpublished)
Rodentia,Cricetidae,Clethrionomys,gapperi,Clethrionomys_gapperi,56,56,,XY,,Blackmon,Modi 1987
Rodentia,Cricetidae,Clethrionomys,rufocanus,Clethrionomys_rufocanus,56,56,,XY,,Blackmon,Sokolov et al. 1990
Rodentia,Cricetidae,Eothenomys,kageus,Eothenomys_kageus,56,56,,XY,,Blackmon,
Rodentia,Cricetidae,Eothenomys,smithi,Eothenomys_smithi,56,56,,XY,,Blackmon,
Rodentia,Cricetidae,Myodes,glareolus,Myodes_glareolus,56,56,,XY,,Blackmon,Sokolov et al. 1990
Rodentia,Cricetidae,Myodes,imaizumi,Myodes_imaizumi,56,56,,XY,,Blackmon,
Rodentia,Cricetidae,Myodes,niigatae,Myodes_niigatae,56,56,,XY,,Blackmon,
Rodentia,Cricetidae,Oryzomys,palustris,Oryzomys_palustris,56,56,,XY,,Blackmon,
Rodentia,Cricetidae,Phenacomys,intermedius,Phenacomys_intermedius,56,56,,XY,,Blackmon,Modi (Unpublished)
Rodentia,Heteromyidae,Liomys,salvini,Liomys_salvini,56,56,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,agilis,Dipodomys_agilis,60,60,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,elephantinus,Dipodomys_elephantinus,60,60,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,microps,Dipodomys_microps,60,60,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,venustus,Dipodomys_venustus,60,60,,XY,,Blackmon,
Rodentia,Spalacidae,Spalax,ehrenbergi,Spalax_ehrenbergi,60,60,,XY,,Blackmon,Ivanitskaya and Nevo 1998
Rodentia,Cricetidae,Pitymys,mariae,Pitymys_mariae,62,62,,XY,,Blackmon,
Rodentia,Dasyproctidae,Myoprocta,acouchi,Myoprocta_acouchi,62,62,,XY,,Blackmon,
Rodentia,Sciuridae,Menetes,berdmorei,Menetes_berdmorei,62,62,,XY,,Blackmon,
Rodentia,Caviidae,Cavia,porcellus,Cavia_porcellus,64,64,,XY,,Blackmon,Romanenko et al. 2015
Rodentia,Caviidae,Dolichotis,patagonum,Dolichotis_patagonum,64,64,,XY,,Blackmon,Romanenko (Unpublished)
Rodentia,Chinchillidae,Chinchilla,laniger,Chinchilla_laniger,64,64,,XY,,Blackmon,
Rodentia,Cricetidae,Microtus,longicaudatus,Microtus_longicaudatus,64,64,,XY,,Blackmon,Modi 1987
Rodentia,Dasyproctidae,Dasyprocta,agouti,Dasyprocta_agouti,64,64,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,deserti,Dipodomys_deserti,64,64,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,ingens,Dipodomys_ingens,64,64,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,panamintinus,Dipodomys_panamintinus,64,64,,XY,,Blackmon,
Rodentia,Caviidae,Hydrochoeris,hydrochaeris,Hydrochoeris_hydrochaeris,66,66,,XY,,Blackmon,CRES San Diego (Unpublished)
Rodentia,Ochotonidae,Ochotona,princeps,Ochotona_princeps,68,68,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,graviceps,Dipodomys_graviceps,70,70,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,stephensi,Dipodomys_stephensi,70,70,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,elator,Dipodomys_elator,72,72,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,nelsoni,Dipodomys_nelsoni,72,72,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,ornatus,Dipodomys_ornatus,72,72,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,spectabilis,Dipodomys_spectabilis,72,72,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,ordii largus,Dipodomys_ordii largus,74,74,,XY,,Blackmon,
Rodentia,Heteromyidae,Dipodomys,agilis,Dipodomys_agilis,74,74,,XY,,Blackmon,
Rodentia,Cricetidae,Anotomys,leander,Anotomys_leander,92,92,,XY,,Blackmon,
Rodentia,Cricetidae,Akodon,sp.-1,Akodon_sp.-1,,,,complex XY,"XX, XY females and XY males",Blackmon,
Rodentia,Cricetidae,Akodon,sp.-2,Akodon_sp.-2,,,,complex XY,"XX, XY females and XY males",Blackmon,
Rodentia,Cricetidae,Ellobius,tancrei,Ellobius_tancrei,,,,complex XY,XX females and males/no SRY,Blackmon,
Rodentia,Cricetidae,Microtus,mandarinus mandarinus,Microtus_mandarinus mandarinus,,,,complex XY,"XO, XX females and XY males/no SRY",Blackmon,
Rodentia,Cricetidae,Myopus,schisticolor,Myopus_schisticolor,,,,complex XY,"XX,X*X,X*Y females and XY males",Blackmon,
Rodentia,Muridae,Mus,minutoides-2,Mus_minutoides-2,,,,complex XY,"XX,X*X,X*Y females  and XY males",Blackmon,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,60,60,,XY,,Blackmon,
Scandentia,Tupaiidae,Tupaia,chinenesis,Tupaia_chinenesis,62,62,,XY,,Blackmon,
Scandentia,Tupaiidae,Tupaia,montana,Tupaia_montana,68,68,,XY,,Blackmon,
Soricomorpha,Soricidae,Sorex,araneus Race A,Sorex_araneus Race A,22,23,,complex XY,XY1Y2,Blackmon,
Soricomorpha,Soricidae,Sorex,gemelleus,Sorex_gemelleus,22,23,,complex XY,XY1Y2,Blackmon,
Tubulidentata,Oryceteropodidae,Orycteropus,afer,Orycteropus_afer,20,20,,XY,,Blackmon,Yang et al. 2003a
Rodentia,Cricetidae,Allocricetulus,pseudocurtatus,Allocricetulus_pseudocurtatus,26,26,,XY,,,Romanenko et al. 2013
Rodentia,Muridae,Mus,minutoides,Mus_minutoides,34,34,,XY,fusion of chrom 1 to X and Y,,
Rodentia,Cricetidae,Neotoma,micropus,Neotoma_micropus,52,52,,XY,,,Mascarello et al. 1974
